source_name,title,url,pub_date,discard_reason
AGBI,Lebanon says no need for gold sales to repay depositors,https://www.agbi.com/economy/2026/01/lebanon-says-no-need-for-gold-sales-to-repay-depositors/,2026-01-07,Government financial statement - not AI or AI company business news
AGBI,Oil falls as Trump says Venezuela will send supply to US,https://www.agbi.com/oil-and-gas/2026/01/oil-falls-as-trump-says-venezuela-will-send-supply-to-us/,2026-01-07,Oil and gas market news - non-AI business sector
AGBI,Saudi to open capital markets to all foreigners after Tasi drop,https://www.agbi.com/markets/2026/01/saudi-arabia-to-open-capital-markets-for-all-foreign-investors/,2026-01-07,Financial market policy - non-AI business news
AGBI,Oman cabinet approves global financial centre,https://www.agbi.com/finance/2026/01/omans-cabinet-gives-nod-for-new-global-financial-centre/,2026-01-07,"Government policy - financial centre establishment, not AI company business news"
Wamda,Syrian classifieds platform Doushesh closes pre-seed round,http://wamda.com/2026/01/syrian-classifieds-platform-doushesh-closes-pre-seed-round,2026-01-07,"Non-AI startup funding - classifieds marketplace, not operating in AI value chain"
IT News Africa,How SMS Keeps FlySafair Passengers Informed and On Time,https://www.itnewsafrica.com/2026/01/how-sms-keeps-flysafair-passengers-informed-and-on-time/,2026-01-07,"Non-AI business news - airline SMS communication service, not AI-related"
IT News Africa,7 AI Cybersecurity Predictions for 2026,https://www.itnewsafrica.com/2026/01/7-ai-cybersecurity-predictions-for-2026/,2026-01-07,Opinion/prediction piece - expert commentary without specific company business news
IT News Africa,Africa’s Leading Retail & E‑Commerce Event Returns #DRA 2026,https://www.itnewsafrica.com/2026/01/africas-leading-retail-e%e2%80%91commerce-event-digital-retail-africa-2026/,2026-01-07,"Event announcement - retail/e-commerce event promotion, not specific AI company business news"
Crunchbase News,Global Venture Funding In 2025 Surged As Startup Deals And Valuations Set All-Time Records,https://news.crunchbase.com/venture/funding-data-third-largest-year-2025/,2026-01-07,"Macro venture funding report - general market statistics, not specific AI company news"
Zdnet,문체부 '인사 시계' 움직일까…관광공사 사장 임명·콘진원장 공모에 산하기관 촉각,https://zdnet.co.kr/view/?no=20260108114652,2026-01-08,Government ministry personnel appointments - non-AI company executive moves
Zdnet,"우원식 의장, 김종철 방미통위원장 만나 ""국민 권익 실질적 보호해야""",https://zdnet.co.kr/view/?no=20260108113658,2026-01-08,Government policy/political news - not about AI company business activity
Zdnet,"LCK 다음은 LPL·LEC…SOOP, 해외 리그 생중계",https://zdnet.co.kr/view/?no=20260108094658,2026-01-08,Gaming/entertainment - not AI business news
Zdnet,"""무진장 신발 많은 곳이 실물로""…무신사, 홍대 ‘킥스’ 개소",https://zdnet.co.kr/view/?no=20260108102141,2026-01-08,"Retail/fashion - offline store opening, not AI business"
Zdnet,"삼성전기, 휴머노이드용 차세대 '융합 센서' 눈독…장덕현 ""관심 많아""",https://zdnet.co.kr/view/?no=20260108103246,2026-01-08,"Automotive - Samsung Electronics humanoid robot interest, but not core AI business"
Zdnet,"뚜레쥬르, '알파드라이브원'과 협업 제품 출시",https://zdnet.co.kr/view/?no=20260108105327,2026-01-08,"Entertainment/fashion - K-pop group product launch, not AI business"
Zdnet,"""라이다 의존 벗어나 '레이더 인지' 제품화 단계""",https://zdnet.co.kr/view/?no=20260108105231,2026-01-08,"Autonomous vehicles - technical architecture discussion, not company business news"
Zdnet,"큐리오시티, 화성의 거대 거미줄 지형 포착 [여기는 화성]",https://zdnet.co.kr/view/?no=20260108110318,2026-01-08,"Space/science - NASA Mars rover, not AI company business"
Zdnet,"이노스페이스 유럽에 4호 발사장 조성…""올해 내 상업 발사""",https://zdnet.co.kr/view/?no=20260108111241,2026-01-08,"Space industry - private space launch facility, not AI business"
Zdnet,"의협, 복지부장관에 의대정원 추계 개선 요구하며 맹폭",https://zdnet.co.kr/view/?no=20260108111009,2026-01-08,Healthcare/medical professional news - not AI company business
Zdnet,"NOL, 업계 최초 ‘나라사랑카드’ 연계 기획전 진행",https://zdnet.co.kr/view/?no=20260108103713,2026-01-08,Consumer finance/travel - not AI business
Zdnet,방송광고 위축...연간 5% 감소 이어 작년 13.8% 급감 전망,https://zdnet.co.kr/view/?no=20260108095830,2026-01-08,Media advertising market analysis - not AI company business
Zdnet,"엔비디아 자율주행, 왜 벤츠가 1호였나",https://zdnet.co.kr/view/?no=20260107181652,2026-01-08,"Automotive - autonomous driving platform adoption by automakers, not AI company news"
Zdnet,"W컨셉, 신규 회원 등급제 ‘W멤버십’ 공개",https://zdnet.co.kr/view/?no=20260108092513,2026-01-08,"Retail/lifestyle - membership program, not AI business"
Zdnet,"롯데칠성, 100% 재생 MR-PET 칠성사이다 알리기 행사 진행",https://zdnet.co.kr/view/?no=20260108094058,2026-01-08,"Beverage/consumer - plastic bottle recycling product, not AI business"
Zdnet,"유비소프트, '핼리팩스스튜디오' 폐쇄…노조 결성 조치 논란",https://zdnet.co.kr/view/?no=20260108103258,2026-01-08,"Gaming studio - Ubisoft studio closure, not AI company business"
Zdnet,"당근부동산, ‘안심송금’ 도입…""직거래 안정망 강화""",https://zdnet.co.kr/view/?no=20260108100602,2026-01-08,"Real estate - property transaction service, not AI business"
Foxnews,Plastic bottles could power your devices one day,https://www.foxnews.com/tech/plastic-bottles-could-power-your-devices-one-day,2026-01-07,"Materials science research, not AI-related business news"
Foxnews,Fake error popups are spreading malware fast,https://www.foxnews.com/tech/fake-error-popups-spreading-malware-fast,2026-01-07,"Cybersecurity threat, not AI company business news"
Finainews,Bluevine’s AI chatbot resolves 80% of customer queries,https://finainews.com/allposts/bluevines-ai-chatbot-resolves-80-of-customer-queries/,2026-01-07,"Bank deploying AI as a tool; Bluevine is a fintech/banking company, not an AI company in the value chain"
Finainews,"Hiring a chief AI officer: Compensation, recruitment, candidates, responsibility",https://finainews.com/strategy/hiring-a-chief-ai-officer-compensation-recruitment-candidates-responsibility/,2026-01-07,"HR/recruitment guidance article, not company-specific business news"
Finainews,"PNC Head of Data, Automation Ned Carroll featured fireside chat at FinAi Banking Summit",https://finainews.com/banking/pnc-head-of-data-automation-ned-carroll-featured-fireside-chat-at-finai-banking-summit/,2026-01-07,Non-AI bank executive event announcement
Finainews,Dutch fintech Bunq reapplies to become a bank in the US,https://finainews.com/banking/dutch-fintech-bunq-reapplies-to-become-a-bank-in-the-us/,2026-01-07,"Traditional fintech/banking business news, not AI company"
Marktechpost,A Coding Implementation to Build a Unified Apache Beam Pipeline Demonstrating Batch and Stream Processing with Event-Time Windowing Using DirectRunner,https://www.marktechpost.com/2026/01/07/a-coding-implementation-to-build-a-unified-apache-beam-pipeline-demonstrating-batch-and-stream-processing-with-event-time-windowing-using-directrunner/,2026-01-07,"Technical coding tutorial, not business news"
Marktechpost,Implementing Softmax From Scratch: Avoiding the Numerical Stability Trap,https://www.marktechpost.com/2026/01/06/implementing-softmax-from-scratch-avoiding-the-numerical-stability-trap/,2026-01-07,"Technical tutorial on machine learning implementation, not business news"
Finance,Analyst Report: United Airlines Holdings Inc,https://finance.yahoo.com/research/reports/ARGUS_4407_AnalystReport_1767812596000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,2026-01-07,"Airline industry analyst report, not AI business news"
Finance,Daily Spotlight: Oil Prices Unchanged on Venezuela,https://finance.yahoo.com/research/reports/ARGUS_45780_MarketOutlook_1767789050000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,2026-01-07,"Oil/energy market outlook, not AI business news"
Finance,Technical Assessment: Bullish in the Intermediate-Term,https://finance.yahoo.com/research/reports/ARGUS_45779_TechnicalAnalysis_1767789018000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,2026-01-07,"Technical market analysis, not AI business news"
Nytimes,"Renee Good, Victim in Minneapolis ICE Shooting, Remembered for Her Kindness",https://www.nytimes.com/2026/01/07/us/renee-nicole-good-minneapolis-ice.html,2026-01-08,"Breaking news/crime reporting, not business news"
Nytimes,The ICE Shooting Came During an Operation Focused on Somali Immigrants,https://www.nytimes.com/2026/01/07/us/ice-minneapolis-somalis-immigration.html,2026-01-08,"Immigration/government policy news, not AI business news"
Nytimes,"Horns, Whistles and Then Gunfire on a Minneapolis Street",https://www.nytimes.com/2026/01/07/us/minneapolis-ice-shooting-witness.html,2026-01-07,"Breaking news/crime reporting, not business news"
Nytimes,"During Maduro Raid in Venezuela, a Close Call for Helicopters and Trump’s Plan",https://www.nytimes.com/2026/01/07/us/politics/trump-venezuela-helicopter.html,2026-01-07,"Political/military news, not AI business news"
Nytimes,"Maduro Is Gone, but Repression in Venezuela Has Intensified",https://www.nytimes.com/2026/01/07/world/americas/venezuela-repression.html,2026-01-07,"Political news, not AI business news"
Nytimes,Oil Firms Say Venezuela Owes Them Billions Over Earlier Investments,https://www.nytimes.com/2026/01/07/business/energy-environment/trump-venezuela-oil-exxon-mobil-conocophillips.html,2026-01-07,"Oil/energy company news, not AI business news"
Nytimes,Lawmakers Split After Classified Briefings on Venezuela,https://www.nytimes.com/2026/01/07/us/politics/venezuela-briefing-congress-rubio.html,2026-01-07,"Political/government policy news, not AI business news"
Nytimes,Trump Says He Wants Congress to Stop Wall St. From Buying Single-Family Houses,https://www.nytimes.com/2026/01/07/business/trump-wall-street-investors-homes.html,2026-01-07,"Real estate/housing policy, not AI business news"
Nytimes,Trump Withdraws the U.S. From More International Organizations,https://www.nytimes.com/2026/01/07/us/politics/trump-withdraw-un-organizations.html,2026-01-08,"Government policy/international relations, not AI business news"
Nytimes,Justice Dept. Staff Fear Turmoil Diverts Them From Potential Threats,https://www.nytimes.com/2026/01/07/us/justice-department-threats-cyberattacks-terrorism.html,2026-01-07,"Government agency news, not AI company business news"
Nytimes,RFK Jr. Overhauls Food Pyramid to Emphasize Red Meat and Dairy,https://www.nytimes.com/2026/01/07/well/rfk-jr-food-pyramid-nutrition-guidelines-protein.html,2026-01-08,"Government dietary policy, not AI business news"
Nytimes,New Dietary Guidelines Abandon Longstanding Advice on Alcohol,https://www.nytimes.com/2026/01/07/health/dietary-guidelines-alcohol.html,2026-01-07,"Government health policy, not AI business news"
Nytimes,New Novels to Read This Year,https://www.nytimes.com/2026/01/07/books/review/new-fiction-books-2026.html,2026-01-07,"Book reviews - entertainment/culture content, not AI business news"
Nytimes,New Nonfiction Books to Read This Year,https://www.nytimes.com/2026/01/07/books/review/most-anticipated-nonfiction-books-2026.html,2026-01-07,"Book reviews - entertainment/culture content, not AI business news"
Nytimes,"Nick Reiner’s Lawyer, Alan Jackson, Removes Himself From Murder Case",https://www.nytimes.com/2026/01/07/movies/nick-reiner-lawyer-alan-jackson.html,2026-01-07,Legal/crime news - not AI business related
Nytimes,"As Charlie Kirk’s Turning Point Pushes Into High Schools, Dissension Follows",https://www.nytimes.com/2026/01/07/us/politics/charlie-kirk-turning-point-usa-high-schools.html,2026-01-07,Political/organizational news - not AI business related
Nytimes,"University to Pay $500,000 to Professor It Fired Over Charlie Kirk Post",https://www.nytimes.com/2026/01/07/us/austin-peay-professor-charlie-kirk-settlement-reinstated.html,2026-01-08,University settlement/legal news - not AI business related
Nytimes,Texas A&M Warns Professor Not to Teach Plato Because of Gender Rules,https://www.nytimes.com/2026/01/07/us/tamu-plato-race-gender.html,2026-01-07,University policy news - not AI business related
Nytimes,"Abel Ferrara: In Rome, They Call Him ‘Maestro’",https://www.nytimes.com/2026/01/07/style/in-rome-they-call-him-maestro.html,2026-01-07,Entertainment/culture feature - not AI business news
Nytimes,Los Angeles Begins to Recover After Devastating 2025 Fires,https://www.nytimes.com/2026/01/07/us/la-fires-palisades-eaton-altadena.html,2026-01-07,Disaster/emergency news - not AI business related
Nytimes,"Spencer Pratt, Reality TV Star, Runs for Mayor of Los Angeles",https://www.nytimes.com/2026/01/07/us/spencer-pratt-mayor-los-angeles.html,2026-01-08,Political news about entertainment figure - not AI business related
Nytimes,"Protests Spread in Iran, and Crackdowns Escalate",https://www.nytimes.com/2026/01/07/world/middleeast/iran-protest-crackdown.html,2026-01-08,International political news - not AI business related
Nytimes,Can Timothée Chalamet Break This Oscar Curse?,https://www.nytimes.com/2026/01/07/movies/timothee-chalamet-michael-b-jordan-oscar-curse.html,2026-01-07,Entertainment/awards coverage - not AI business news
Nytimes,2026 SAG Actor Award Nominations List: ‘One Battle’ and ‘Sinners’ Lead,https://www.nytimes.com/2026/01/07/movies/actor-award-sag-nominations-list.html,2026-01-07,Entertainment awards coverage - not AI business news
Nytimes,Trump Is About to Lose Control of the Economy,https://www.nytimes.com/2026/01/07/opinion/trump-economy-inflation-tariffs.html,2026-01-07,Opinion/economic commentary - not AI business news
Nytimes,A Future for Confession,https://www.nytimes.com/2026/01/07/opinion/confession-catholic-knives-out.html,2026-01-07,Opinion piece on religion - not AI business related
Nytimes,The U.S. Seized Two Oil Tankers,https://www.nytimes.com/2026/01/07/briefing/us-oil-tankers-venezuela.html,2026-01-07,International politics/news briefing - not AI business related
Nytimes,California Tech Executives Plot Against Rep. Ro Khanna Over Support of Wealth Tax,https://www.nytimes.com/2026/01/07/us/politics/ro-khanna-california-wealth-tax.html,2026-01-07,Political/tax policy news - not specifically AI business news
Nytimes,"Arthur Cohn, Film Producer With an Oscar-Winning Touch, Dies at 98",https://www.nytimes.com/2026/01/07/movies/arthur-cohn-dead.html,2026-01-08,Film producer obituary - not AI business related
Nytimes,"Philip Yancey, Prominent Christian Author, Admits to Extramarital Affair",https://www.nytimes.com/2026/01/07/us/philip-yancey-affair.html,2026-01-07,Author personal news - not AI business related
Hada News,NIA가 전망한 2026년 12대 AI·디지털 트렌드 [28p PDF],https://news.hada.io/topic?id=25657,2026-01-08,AI trend forecasting/research report - not company business activity
Hada News,학생당 42센트로 AI 부정행위 잡기: NYU 교수의 AI 구술시험 실험,https://news.hada.io/topic?id=25656,2026-01-08,Academic research on AI detection/education - not AI company business news
Hada News,Show GN: 아고다 파인더 - CID 분석으로 찾는 숙박비 절약의 기술,https://news.hada.io/topic?id=25655,2026-01-08,Product tutorial/pricing analysis - not AI company business news
Hada News,Shipmap.org,https://news.hada.io/topic?id=25654,2026-01-08,Data visualization tool documentation - not AI company business activity
Hada News,진짜 음식을 먹자,https://news.hada.io/topic?id=25653,2026-01-08,Government dietary guidelines policy - not AI business related
Hada News,"미국, 월가 기관투자자의 단독주택 매입 금지 발표",https://news.hada.io/topic?id=25652,2026-01-08,Government real estate policy - not AI business related
Hada News,설탕 산업이 연구자들에게 영향을 미쳐 지방을 심혈관 질환의 원인으로 돌림 (2016),https://news.hada.io/topic?id=25651,2026-01-08,Historical article about sugar industry health research from 1960s; not current AI business news
Hada News,Biscuit - PostgreSQL에서 LIKE / ILIKE 패턴 검색을 고속화하기 위한 전용 인덱스,https://news.hada.io/topic?id=25649,2026-01-08,Technical tutorial about PostgreSQL indexing optimization; not AI business news
